Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xr_Mineral,ERC,CF2
Aluminium III,"('ecoinvent-3.12-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', '01056d4b-f9b0-4dfc-b8d9-8407c8376efb')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', 'ff65658c-2d39-44a2-b23e-7ec3c644f064')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', '7880e65c-0321-4295-ba55-3186ad36e489')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Aluminium III,"('ecoinvent-3.12-biosphere', '765546a9-b056-4d27-ad14-2f016511bdcb')",Al,9.351128987959245e-12,9.351128987959245e-12,1.0,6.422536676269254e-14,6.422536676269254e-14,dissipation,Bauxite (Gibbsite),2.8930041152263373,2.705285464417839e-11,2.8930041152263373,1.8580425034639034e-13,0.703,0.7029999999729472,0.95,3.0882063383452275e-09,3.0882063383452275e-09
Glyphosate,"('ecoinvent-3.12-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', '94007b78-83a2-5b31-a0d6-71c3c950182f')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', 'd2d93101-7555-4c77-b4b8-ddac7f6eba50')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', 'b4f9a201-2a20-4f41-a572-eabc98c75e1b')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', '463893cd-5766-56a4-8e79-16c9614d2763')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', '17955b10-4c04-4fff-91e7-cf89ef1a7cca')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', '204e07e2-d513-55bd-939d-66b2939049e4')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', 'bd02a7ec-dcb5-4609-bc96-cc7a96601ce2')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Glyphosate,"('ecoinvent-3.12-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",P,9.163805892425273e-12,9.163805892425273e-12,0.1832022239309162,3.1095584453067654e-15,3.1095584453067654e-15,dissipation,Apatite,0.3532544378698225,3.237155099276857e-12,0.06471699863121715,1.0984653206202006e-15,0.0059700000000000005,0.005969999996762845,0.9,2.7110436507211164e-11,2.7110436507211164e-11
Silver I,"('ecoinvent-3.12-biosphere', '35df5fe0-c90d-43b4-a35a-3d97022114d2')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', 'ebb88ef4-50ab-4e3b-9251-c5fcdf6b4768')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', 'c6462d84-caa9-425a-a923-45238690c6f3')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', 'fce0b9ae-53c8-4ab0-9e7a-7f5c2ed2c856')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '16316600-f12a-410b-8726-3faee64de60a')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '21c257b2-57ce-4a6e-b4bd-40f0f75f310f')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '71cfe87c-ab80-421e-adba-afb7d5bd0861')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '6aa8673f-f7e3-4270-93dc-e97b745fced7')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '0ed1b1a1-e56d-4860-bac7-d76a39bde930')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '48dbf4b1-0b2a-4bf5-a190-2d7fc465bda4')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', '7da45a0b-0dcf-413c-8de0-44d8ebca9e6e')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Silver I,"('ecoinvent-3.12-biosphere', 'af9793ba-25a1-4928-a14a-4bcf7d5bd3f7')",Ag,8.78980368063844e-12,8.78980368063844e-12,1.0,1.5701960660375504e-13,1.5701960660375504e-13,dissipation,Argentite,1.1478494623655913,1.0089371429119929e-11,1.1478494623655913,1.8023487102097688e-13,4.27e-06,4.26998991062857e-06,0.9,0.00023286073022878685,0.00023286073022878685
Copper ion,"('ecoinvent-3.12-biosphere', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '615b1460-6860-4cf6-8678-ad92c03c5e8b')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', 'd8f9ccf6-fd32-4348-83c0-1cee724af9ae')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '40229ebf-9346-4f20-910a-f8ea3bd88d44')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', 'c3b659e5-35f1-408c-8cb5-b5f9b295c76e')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', 'e336eee7-148a-4d1c-8027-780cbfafa12b')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', '88cde01c-df69-40bb-9b14-6eac71bea5b8')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Copper ion,"('ecoinvent-3.12-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Cu,8.660896076784738e-12,8.660896076784738e-12,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation,Chalcopyrite,2.8793103448275863,2.4937407669362952e-11,2.8793103448275863,3.545131666671491e-14,0.0167,0.016699999975062593,0.8086409056778144,1.1868120374080998e-08,1.1868120374080998e-08
Manganese II,"('ecoinvent-3.12-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Manganese II,"('ecoinvent-3.12-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,8.640724367088451e-12,8.640724367088451e-12,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation,Pyrolusite,1.5822784810126582,1.3672032226405778e-11,1.5822784810126582,1.0261088658398912e-13,0.5,0.499999999986328,0.6709603911825677,1.3894856789427909e-11,1.3894856789427909e-11
Lead II,"('ecoinvent-3.12-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
Lead II,"('ecoinvent-3.12-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,8.065147196125716e-12,8.065147196125716e-12,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation,Galena,1.1560975609756097,9.324097002350219e-12,1.1560975609756097,1.370583105272636e-13,0.0237,0.023699999990675902,0.635111259945265,9.611608031448702e-11,9.611608031448702e-11
