0,1,2,3
"('ecoinvent-3.12-biosphere', 'b1725012-49ad-4235-bdc7-4c6dbd49bc54')",Sodium-24,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '1ef72c1d-9f9a-54f1-9785-d273e0412206')",Chlorfenethol,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'dd786e61-d387-4dc4-8314-2a5f958e7168')",Beta-cyfluthrin,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '157597d3-7b5d-5186-bef4-0a71ec8c7513')",Triasulfuron,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '2b16c097-d427-583b-b24f-9a29f2c1cb57')",Indanofan,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '91d260ab-544d-5835-b8fd-a9f1cccb3687')",Fentin chloride,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '9ce19b2c-af7a-5831-bca5-43d70d638acd')",Flurenol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '85fa4541-289d-4e24-9664-09efa68fe470')",Methyl acrylate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '21dcb31a-fddb-464d-8d0d-4ce2738b2cb7')",Rent,"('economic', 'primary production factor')",EUR2005
"('ecoinvent-3.12-biosphere', '00012c0a-9bff-4787-a7eb-56c3d2f43692')",Metolachlor,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '7ae3e6e8-75e6-4566-b18f-6d848086c4e5')",Fluoride,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'fa5512cf-04a2-4014-8e96-d3e2d137f0df')",Butane,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '21f84442-7dc8-492a-8253-867dd1caf8d6')",Carbetamide,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '40db9ca3-e70d-5649-9716-d69f94b9edf6')",Acifluorfen,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '17fe2e99-10c0-5735-803a-421d19adf688')",Cycloxydim,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '895fa803-ad56-4b1d-a37b-23a9135ce26a')",Phenanthrene,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'c072ce23-b67a-5d56-a074-5737f7732a67')",Butonate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '0d3ccb17-b3fe-4c08-b7cb-458ed3ababf1')",Ethanol,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'df1cc3ea-7a3c-40ca-8349-42b89ff59063')",Iodosulfuron,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '22d21aea-79d8-569d-a1b8-80ebe465aa41')",Sulfluramid,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '5074e239-b510-49aa-928c-fcdb462481d8')",1-Pentanol,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '3ce0e0c3-44cc-56da-9bf8-6a8b781221ac')",Schradan,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '5a6eb27d-9157-46d5-be32-92bbd543ada9')",o-Xylene,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '102b28e2-7e3b-5669-92ac-5ad0198b37e9')",Benthiavalicarb-isopropyl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '94a831da-5bfd-595d-8c67-5e065ad50a9d')",S-Metolachlor,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'ba49e336-c00c-5253-9e67-94dec8ac1b23')",Benzovindiflupyr,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '15fd8f0f-c3c2-4f63-b8d0-86793a22aacd')",Calcium II,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'a4298456-1065-58e7-bcea-85a0701ebab0')",Pebulate,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '631d9552-1190-4edf-abc9-319139c90bd4')","Transformation, from river, artificial","('natural resource', 'land')",square meter
"('ecoinvent-3.12-biosphere', 'a98789f0-ac77-5841-bd39-acaa4375eeac')",Cyphenothrin,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'cc4dbd65-4a59-551c-8ba7-6bbc74934abc')",Primisulfuron,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '0087ec42-cc72-5a53-a689-c180062f93f2')",Flumetsulam,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '98885074-2e44-57d4-8301-1e8244122880')",Zeta-cypermethrin,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '5bffa39e-a6d8-5458-a5c2-420ef9cfe93c')",Chlorethoxyfos,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '57f4185b-38de-46af-a759-9333e0ba29c5')",Monochlorobenzene,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', 'e10745cd-3e4f-50ab-b1ba-54f821332aee')",Aminocarb,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0bd0f9e3-d311-4673-b431-d079399a7151')",Thiocyanate,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'b8f9a853-da08-58be-9945-8b8f477a032c')",Iodosulfuron-methyl-sodium,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'd9de01f7-815c-4946-b10f-02972805260a')",Trimethylchlorosilane,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '53dd94e5-1175-5597-b83b-0751c0f7346e')",Propaquizafop,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '08245902-85c3-5408-8453-f2e67f94bbc1')",Tetramethrin,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '1f6f4aa3-38cc-581a-9de5-f42ac2bc2b98')",Dodecanol,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'e1778af3-351d-507c-9d0d-98e2cfee845d')",Dimethirimol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '0b241eee-55bc-5af5-8fb1-d1e119e915b5')",Bromophos-ethyl,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'd0222f30-92e5-574a-a46f-eaacde1afb23')",Pethoxamid,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4bc2ecf7-fbc3-4c74-81f6-30f9f4425d30')",Potassium-40,"('air',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', '1ec6c4b4-ee5f-4788-8683-c95a84d6d63c')",Heptane,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '190d9910-5d04-4c97-abea-3b39682b7ed6')","Occupation, urban, green area","('natural resource', 'land')",square meter-year
"('ecoinvent-3.12-biosphere', '5f79472e-69c1-5e82-a42b-0e55a10bce5b')",Butoxycarboxim,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '0c96db6f-3530-5309-bf45-4827c12a8604')",Proquinazid,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'f26cae2b-f1fc-5af2-a55f-0772a29e1b3a')",Dioxathion,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'fe123de0-755b-51f3-a665-4ef65bcc510c')",Prothioconazole,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'ab70786f-a013-43ce-a081-991aeae14545')",Lanthanum,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '52f8c4e5-1fb1-5264-9816-07261bf96a54')",Quinoclamine,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '85057828-88a2-5a70-97e0-6c620859b1e1')",Pirimiphos methyl,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'dab05195-fc48-5265-a0e0-99ed2b71844e')",Flamprop-methyl,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'a861cfae-a310-4e9d-b9eb-5d555c9a684c')",Formaldehyde,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b3701449-fe4b-4513-b4a4-065e62f03e5c')",Titanium ion,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '5eafb840-6f50-418d-98bd-27b86f75613c')",Chloro-fluoromethane,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'b3896dec-cb66-5850-b88d-4651a115c752')",Fluazifop-butyl,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0ca06b7b-3f5c-5e94-9c92-a66d32a719f6')",Dinoseb,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '06a4fedf-dab4-4ef1-90df-1d0ce8fe6477')",Bromochlorodifluoromethane,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '98b723d4-3362-4b38-8b1e-1bedacfd5e27')","Occupation, pasture, man made, intensive","('natural resource', 'land')",square meter-year
"('ecoinvent-3.12-biosphere', '760fec47-ce5e-5db7-a2a0-e8ce005cc5cf')",Haloxyfop-ethoxyethyl,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'c995cdc0-9112-5a1d-95f5-2fa0aafa71da')",3-Isopropylphenyl methylcarbamate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '10bb4bbd-818f-4dd1-a5bd-5105c43bc32f')",Acrylic acid,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'e02ba469-9669-5aef-b8e3-d24ae825abd2')",Arsenic acid,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '9571c9f8-095c-5492-a08d-252feeb10e36')",Chlorthion,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '4801adbd-23f5-59cb-90aa-a1955ac622b2')",Fenoxaprop-P ethyl ester,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c4ff7e37-1b83-5bb9-ad6d-a9e51a00f76f')",Fluometuron,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '4db4cf1e-76af-486c-8e04-64c46770c818')","Dibenz(a,h)anthracene","('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '8ef75a62-ccf3-587e-be45-e1f8256ccbfa')",Pyrazophos,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'a46af3f1-bb74-565e-a078-0ef7aecb96e6')","Pesticides, unspecified","('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'af45276a-d99a-4c0a-95a9-55689b785417')",Thorium-232,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '41fca7d2-1e0e-58ae-99df-2aaa94536cba')",Benthiavalicarb,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'f6f088a7-6d63-5aa3-bc2b-374040cb4e49')",Phenmedipham,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '77f8cc18-5765-4bbe-8661-1189693bfbe7')",Sodium formate,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '74eb3f02-09ec-46ce-8ee8-d67d0900136b')",Cobalt II,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', 'bd0bf052-5057-53ba-b7b4-5d65327064c4')","Methyl 2,5-dichlorobenzoate","('air',)",kilogram
"('ecoinvent-3.12-biosphere', '17de2088-0765-536b-a909-1d43fcccbb64')",Fenpropidin,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4eced114-a727-5529-b026-8f207c97f6c2')",MCPA-thioethyl,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'e9a52ea8-864d-4ed7-94dd-64bef4cae2cd')",N-Bromoacetamide,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '6c0719de-1bd9-4ae5-a0c6-37a58bad4ba1')",o-Xylene,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', 'e89d65f2-542a-543d-8919-57ed8263f76d')",Oxasulfuron,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '262ae9a3-596c-50cc-8cb4-29663f758d7f')",Chlozolinate,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '26b5c174-e20e-430a-a4b1-44de4af8b40f')",Methyl ethyl ketone,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '549466ad-09da-5eba-8cff-8bd36a8181e8')",Oxycarboxin,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '67fc54ee-a2b7-54c3-a5ad-18e2ad0a38e9')",Cyantraniliprole,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'a48dfaca-0982-5c83-a632-11beedee4853')",Fenazaquin,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '6c8b4180-c660-5434-91c5-d8fd97f1cadc')",Oxathiapiprolin,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'a4789830-1a88-4685-abac-882046c10974')",Methomyl,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '2bcaf196-b25d-586d-949e-158fb0385709')",Tribufos,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '0564ca6e-a429-5517-b460-de5b8434bd32')",Copper(II) carbonate--copper(II) hydroxide (1:1),"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '0539c713-83e6-49d1-8738-1ba43e8bc2f8')",Chromium-51,"('water', 'ground-, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '3ef8d99c-6595-46bf-9fe4-2335252eae15')",Fluroxypyr,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '7f5d6f76-e4e3-5fa1-a70c-945256e88665')",Dimethylvinphos,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'd493b514-f36d-482f-a978-63b5a1889bc2')",Borate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '1715c3bf-c26a-5caf-ac09-48ccac0be421')",Chloranil,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '92f2b1f7-389c-5e44-8224-8b1f2ed4e8a4')",Butadiene,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '259cf8d6-6ea8-4ccf-84b7-23c930a5b2b3')","Carbon dioxide, to soil or biomass stock","('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'a9224ed8-bdfd-4e66-9e97-df752e2485ef')",Propanil,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '55fb6174-72e0-4a5e-9eb5-8d5780acffd1')",Uranium,"('air', 'low population density, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '4f68497f-0e25-5976-833c-1503a0b5d33c')",Pyridalyl,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '2926cd6a-9678-5e4e-9748-9265fbec2a6a')",2-Methoxyethylmercury chloride,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'cece4e62-9479-4d45-b409-adcefa225d5f')",Ethalfluralin,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'cf43488e-39bc-45fe-9008-964d848d6ed2')",2-Methylbutanal,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '3150381a-2df0-52f7-9454-c3d57d6d942f')",Dichlone,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '3cd52110-ef9a-5792-9e78-ec8fd861844d')",Bispyribac-sodium,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '0ebdb68a-f50d-4b0c-ad4b-3a1104d8b454')",Methanol,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '1f96d9bd-c258-51a9-a994-bb4213f10f52')",MCPA-thioethyl,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'fec92298-969d-5d41-b822-25655dd44f85')",Cycloate,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '26ffc54c-0804-55ac-aa95-8cd66e2c5a82')",Dalapon-sodium,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '16775a4b-2445-5511-be13-8b3050acfabb')",Chlorfenvinphos,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '65807178-ddca-5eb1-a582-a64abd34570e')",Diniconazole-m,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'b9851b96-4bb3-5784-ad2c-cf1f0d371b40')",Triasulfuron,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '16176f2c-6c9e-447b-99fb-e2f1d651c849')",Diborane,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '2f2450fa-6720-4b59-9876-10a9ee843958')",Propionic acid,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Lead II,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'ab15c29b-ef13-5402-b8e6-52668d259e87')",Metsulfuron,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c59e3d9e-2e04-56a6-b75a-4066563accb9')",Butoxycarboxim,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '9afa0173-ecbd-4f2c-9c5c-b3128a032812')","Carbon monoxide, non-fossil","('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', 'eba895b4-a7a4-4b63-bd95-0239b3db7730')",Butyl acetate,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '76c79f4e-3cda-428e-b8f0-0ba8bbf272b6')",Helium,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '5967eadd-dc30-43a2-b195-edcc48350447')",Cobalt-57,"('water',)",kilo Becquerel
"('ecoinvent-3.12-biosphere', 'a49558be-cb08-5334-a984-a5995799de0f')",Trans-chlordane,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'c480c05e-7d20-5f6b-acbc-834439af753e')",Chromafenozide,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'ecb4ed4d-3447-5049-9dee-68adcbd8ca6e')",Foramsulfuron,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', 'ad428ee7-8153-5c3a-bc8f-fe740211aa5a')",Isopropalin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '9dd041dc-e292-5237-98e9-73dcbf0c9894')",Diphenamid,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '798ed644-397d-5ff1-988b-767c08e31fa5')",Propamocarb HCl,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '7a3dad5d-105f-524e-8ab7-a72ef1f02bfe')",Dinoseb,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '0398fe3f-7f22-5cac-bfe7-ace7ec165211')",Carbendazim,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'a18067a8-aa37-5c8b-9c4a-a7bcb6512da6')",Dalapon-sodium,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', 'c6efdbd5-0926-53ed-aabc-a6bf6f571dc2')",Ethion,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '9ca5a400-6313-491f-a72a-8f36d8230944')",Net tax,"('economic', 'primary production factor')",EUR2005
"('ecoinvent-3.12-biosphere', '334396a2-a19f-563e-8931-7a3f9c692272')",Quinoxyfen,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '4e3cbb01-cfec-5c1a-a2b2-a4aab5ea5dda')",Flucarbazone sodium salt,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '488a4657-56ef-5c4f-b3b8-53a0c965f5f2')",Tepp,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '3b74af23-0abc-5662-89ad-e98e63b51e0f')",Pyrazophos,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '438b72c0-340b-5df3-87c2-abc482d7879b')",Chromafenozide,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '6008086f-5522-493a-8bfe-60e6d0d53b34')",Mepiquat chloride,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'c88bb2e3-afe0-5891-9dc4-95b787988991')",Chlorphoxim,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'ae5c9476-da85-5996-80e0-a858d5eca935')",Ethiofencarb,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'aaf4108b-3f03-557a-8088-9c278233fb85')",Fenpropathrin,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '4543e84b-7f0d-58a0-88bd-c9286e1fce51')",Mexacarbate,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c6462d84-caa9-425a-a923-45238690c6f3')",Silver I,"('air', 'urban air close to ground')",kilogram
"('ecoinvent-3.12-biosphere', '94ef8014-0cb7-510b-af99-c3bdb8a6486a')",Allethrin,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'e485a2ac-6216-57a6-ad61-0595b5650a65')",Benalaxyl,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '6b9753b0-7284-4dd1-891b-01ba9f3fe5f7')","Chlorinated solvents, unspecified","('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', 'f8f45bf4-3126-41ac-918f-944a028c2ac8')",Palladium II,"('water', 'ocean')",kilogram
"('ecoinvent-3.12-biosphere', '0e7f417f-b5ec-4771-a47a-60cc451a8403')",Potassium I,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '2e552919-50d8-56e7-a928-b7f83d460fd2')",Propamocarb,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'fa8ddcec-eb85-5853-8a6a-178b659050eb')",Dalapon,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'a0cb36a5-d726-4c6e-9787-971cc763d294')",Isobutanol,"('water', 'ground-, long-term')",kilogram
"('ecoinvent-3.12-biosphere', '6d9a2bc8-5dce-56b4-a4d9-57f22fa6c093')",Empenthrin,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'fc9f9a81-c4b9-4dce-bc20-9f04e05ca2f1')",Acetaldehyde,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '454c61fd-c52b-4a04-9731-f141bb7b5264')",Selenium IV,"('air',)",kilogram
"('ecoinvent-3.12-biosphere', '2d456fb8-592b-46a7-97f0-81fc2a18e587')",Styrene,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '580cbc23-1567-5b00-a6e0-df2e01c7d857')",tert-Butanol,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', 'c5a027b3-074a-5fa2-a9c4-1ed64d6a50de')",Chloramben,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '7c31a919-91bf-4617-993c-bd980a3cfc3b')",Xenon-133,"('air', 'low population density, long-term')",kilo Becquerel
"('ecoinvent-3.12-biosphere', '84a8a6b2-1ba7-559a-a8f5-6b3842a6f3f0')",Fenpiclonil,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'bc3d3e8d-249a-4e6d-85e8-3a003ca32776')",Thallium I,"('soil', 'industrial')",kilogram
"('ecoinvent-3.12-biosphere', '2e1f6756-45ea-5a73-82fb-a65f991c8d3c')",Sodium chloride,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '7e8feedb-3c48-521d-9e84-bd2141df49dc')",Haloxyfop-ethoxyethyl,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', '293b2f82-830d-56ea-be59-55c7474bd8a5')",Pretilachlor,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'df260d38-1369-4524-a83a-bbd8ace56681')",Flutolanil,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', 'e5d0d6ea-c681-4080-ab05-5d9522c79bd1')",Toluene,"('water', 'ground-')",kilogram
"('ecoinvent-3.12-biosphere', '79b3f708-dd3f-4ccb-9121-a4cdd46e0dc4')",o-Dichlorobenzene,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '6de29538-fff3-50b9-ac0e-2054b2bf66cd')",Benoxacor,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', 'b488c953-3543-565b-8b09-01cca445813a')",Dodemorph,"('soil', 'agricultural')",kilogram
"('ecoinvent-3.12-biosphere', '25a78b73-69c1-5ae2-997c-0bbd8c500aaf')",Clofenotane,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '1f2a9334-64a7-5f8e-90c7-6e08421df3ce')",Merphos,"('soil', 'forestry')",kilogram
"('ecoinvent-3.12-biosphere', '3fecef25-ca5b-5ae5-84cb-3953b04e2f27')",Cyflumetofen,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '31ee1b37-0c14-5f69-bfb9-e58eeea6324f')",Piperonyl butoxide,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', '8c54822e-dba7-5cbf-809f-1d7fee89bee9')",Diquat,"('water', 'surface water')",kilogram
"('ecoinvent-3.12-biosphere', '3690e095-6902-5f63-a0aa-0a98ed26e9fe')",Tralkoxydim,"('water',)",kilogram
"('ecoinvent-3.12-biosphere', '2272352a-2d2f-5448-8150-6407e8e1fc45')",Thiram,"('soil',)",kilogram
"('ecoinvent-3.12-biosphere', 'ddddaf27-9ba0-53e2-ae6b-174fd18c487a')",Flupyrsulfuron-methyl sodium,"('air', 'non-urban air or from high stacks')",kilogram
"('ecoinvent-3.12-biosphere', 'e5b42d34-cf19-5bc8-b934-81cfc4e989a2')",Dodemorph,"('water', 'surface water')",kilogram
